user_id,cluster,segment,total_orders,avg_order_size,reorder_rate,avg_days_between_orders,unique_departments,product_diversity,avg_cart_position
28324,1,Loyal Regulars,36,14.56,0.626,9.6,14,0.374,9.18
164060,0,Occasional Buyers,10,7.8,0.2051,26.44,15,0.7949,5.06
177120,0,Occasional Buyers,3,10.0,0.2667,5.0,8,0.7333,5.73
45471,0,Occasional Buyers,4,8.5,0.2059,16.0,9,0.7941,4.76
133382,0,Occasional Buyers,7,6.43,0.1111,21.67,11,0.8889,4.2
104167,1,Loyal Regulars,18,14.11,0.5394,14.29,18,0.4606,11.47
42072,0,Occasional Buyers,5,9.2,0.1739,22.5,10,0.8261,5.65
83564,1,Loyal Regulars,14,15.79,0.6018,4.85,14,0.3982,8.8
2742,0,Occasional Buyers,4,2.0,0.125,26.33,4,0.875,1.62
78379,0,Occasional Buyers,12,1.67,0.55,18.73,7,0.45,1.6
88335,0,Occasional Buyers,5,15.0,0.44,19.5,9,0.56,9.29
191412,1,Loyal Regulars,26,18.62,0.5888,10.12,16,0.4112,11.98
125405,0,Occasional Buyers,9,4.78,0.0698,8.38,11,0.9302,3.42
84377,1,Loyal Regulars,7,20.71,0.3862,22.83,15,0.6138,12.07
79258,1,Loyal Regulars,23,8.26,0.4947,12.32,15,0.5053,5.57
173040,0,Occasional Buyers,6,1.83,0.7273,13.4,3,0.2727,1.55
83378,0,Occasional Buyers,17,3.18,0.5741,8.19,8,0.4259,2.54
37317,0,Occasional Buyers,4,9.75,0.3077,19.67,9,0.6923,6.54
158823,0,Occasional Buyers,5,15.2,0.3684,20.5,10,0.6316,9.5
49452,1,Loyal Regulars,33,8.36,0.4529,9.69,15,0.5471,6.01
187898,0,Occasional Buyers,4,13.5,0.3148,13.67,10,0.6852,8.74
156734,1,Loyal Regulars,12,21.25,0.4941,7.73,14,0.5059,14.1
82141,1,Loyal Regulars,7,20.14,0.2128,6.67,16,0.7872,12.85
95479,1,Loyal Regulars,22,9.77,0.5907,12.86,14,0.4093,6.91
33477,1,Loyal Regulars,37,7.51,0.5935,9.67,15,0.4065,5.24
11881,1,Loyal Regulars,13,9.69,0.4444,8.92,17,0.5556,5.92
155355,0,Occasional Buyers,5,6.6,0.1212,28.5,11,0.8788,4.85
161366,1,Loyal Regulars,26,14.5,0.7666,8.32,13,0.2334,9.57
94494,0,Occasional Buyers,15,3.8,0.4737,14.07,12,0.5263,2.88
85183,0,Occasional Buyers,4,10.75,0.2558,30.0,12,0.7442,6.6
71424,1,Loyal Regulars,12,12.83,0.539,16.18,12,0.461,7.86
68101,0,Occasional Buyers,7,7.43,0.1538,23.83,12,0.8462,4.6
96489,1,Loyal Regulars,20,7.85,0.5924,15.0,13,0.4076,5.08
149686,0,Occasional Buyers,6,7.33,0.4773,16.8,9,0.5227,4.95
201144,0,Occasional Buyers,12,9.17,0.4818,20.73,13,0.5182,7.13
109945,1,Loyal Regulars,26,7.54,0.5867,11.64,14,0.4133,6.19
81350,1,Loyal Regulars,99,13.13,0.7369,3.56,20,0.2631,8.89
205208,1,Loyal Regulars,9,12.11,0.5138,16.38,11,0.4862,8.53
26597,0,Occasional Buyers,7,9.86,0.1884,5.67,12,0.8116,6.57
90837,0,Occasional Buyers,6,13.0,0.2949,22.2,11,0.7051,7.72
141288,0,Occasional Buyers,13,6.23,0.2346,16.75,12,0.7654,4.56
174908,1,Loyal Regulars,8,20.12,0.4783,24.14,12,0.5217,11.78
73820,0,Occasional Buyers,8,10.75,0.6279,21.0,5,0.3721,6.37
105830,1,Loyal Regulars,12,18.83,0.615,18.27,15,0.385,10.38
68727,1,Loyal Regulars,14,13.36,0.6684,13.46,9,0.3316,7.68
1923,1,Loyal Regulars,21,15.76,0.6284,15.4,13,0.3716,10.23
74890,0,Occasional Buyers,3,5.0,0.2,18.0,5,0.8,3.27
112348,1,Loyal Regulars,15,5.13,0.5455,6.93,11,0.4545,3.62
183702,0,Occasional Buyers,5,10.8,0.3889,29.0,10,0.6111,6.74
145226,1,Loyal Regulars,15,11.6,0.4483,18.86,13,0.5517,8.79
63418,0,Occasional Buyers,10,4.3,0.2558,17.89,9,0.7442,3.47
100477,1,Loyal Regulars,9,13.11,0.5424,21.12,11,0.4576,8.09
86279,0,Occasional Buyers,3,7.0,0.1905,30.0,6,0.8095,4.05
67431,0,Occasional Buyers,3,5.33,0.375,10.5,4,0.625,3.19
95967,1,Loyal Regulars,99,20.12,0.9247,3.5,14,0.0753,11.69
156723,1,Loyal Regulars,14,13.29,0.4785,20.23,15,0.5215,9.75
65665,1,Loyal Regulars,27,8.48,0.5721,12.35,14,0.4279,5.22
12594,1,Loyal Regulars,9,9.44,0.5647,14.12,11,0.4353,5.96
20438,1,Loyal Regulars,6,9.67,0.5517,6.8,7,0.4483,5.76
117731,1,Loyal Regulars,23,27.22,0.7093,15.32,15,0.2907,15.03
106034,0,Occasional Buyers,4,11.25,0.3778,8.33,11,0.6222,6.51
28658,0,Occasional Buyers,3,10.67,0.1875,18.0,9,0.8125,5.88
63784,1,Loyal Regulars,56,20.41,0.8101,6.45,15,0.1899,12.19
101620,0,Occasional Buyers,8,2.5,0.55,20.86,2,0.45,1.9
128723,0,Occasional Buyers,3,14.33,0.1395,20.0,10,0.8605,7.72
2003,0,Occasional Buyers,7,1.57,0.7273,19.33,2,0.2727,1.45
87359,1,Loyal Regulars,24,13.12,0.346,12.04,15,0.654,9.5
181078,0,Occasional Buyers,9,3.33,0.6667,22.0,6,0.3333,2.47
95059,1,Loyal Regulars,18,6.67,0.6083,8.82,13,0.3917,4.36
188651,0,Occasional Buyers,7,2.43,0.1765,16.33,7,0.8235,2.12
84442,1,Loyal Regulars,46,3.22,0.9122,7.8,3,0.0878,2.33
171451,1,Loyal Regulars,22,19.32,0.8047,14.95,12,0.1953,11.2
11036,1,Loyal Regulars,48,8.83,0.5708,7.28,15,0.4292,6.61
151280,0,Occasional Buyers,3,15.33,0.1304,18.0,13,0.8696,9.74
102120,0,Occasional Buyers,3,8.67,0.0769,30.0,8,0.9231,7.31
71626,1,Loyal Regulars,51,2.51,0.8906,5.88,4,0.1094,1.97
149039,1,Loyal Regulars,29,4.41,0.6875,11.86,9,0.3125,3.71
184779,0,Occasional Buyers,6,9.83,0.1186,21.6,12,0.8814,6.27
3162,0,Occasional Buyers,3,8.33,0.16,13.0,7,0.84,5.16
30263,0,Occasional Buyers,5,13.8,0.2754,25.25,10,0.7246,7.46
132194,0,Occasional Buyers,9,10.33,0.1828,16.12,15,0.8172,8.86
54382,0,Occasional Buyers,5,11.4,0.2632,23.75,10,0.7368,9.04
177051,0,Occasional Buyers,6,7.83,0.3191,16.8,8,0.6809,4.68
116489,0,Occasional Buyers,9,5.22,0.1489,8.88,13,0.8511,3.19
12348,0,Occasional Buyers,7,11.57,0.358,11.0,12,0.642,8.02
55641,1,Loyal Regulars,27,5.59,0.4106,12.46,15,0.5894,5.27
122666,0,Occasional Buyers,14,11.71,0.4207,20.08,13,0.5793,7.35
94940,0,Occasional Buyers,14,10.79,0.1722,13.62,17,0.8278,6.67
27264,0,Occasional Buyers,3,10.67,0.2188,30.0,8,0.7812,8.22
109326,0,Occasional Buyers,3,14.33,0.2791,29.5,9,0.7209,9.67
129669,0,Occasional Buyers,9,11.56,0.3654,9.88,14,0.6346,6.67
57681,0,Occasional Buyers,13,4.15,0.2222,19.92,11,0.7778,4.07
102039,0,Occasional Buyers,5,8.6,0.186,18.5,12,0.814,5.37
61578,1,Loyal Regulars,36,19.03,0.6774,9.83,15,0.3226,11.03
164235,0,Occasional Buyers,3,9.0,0.2593,14.5,10,0.7407,5.15
5867,1,Loyal Regulars,7,28.0,0.352,9.17,15,0.648,15.08
133961,0,Occasional Buyers,6,2.5,0.4667,26.0,2,0.5333,2.07
69763,1,Loyal Regulars,11,15.73,0.578,18.4,10,0.422,9.47
36039,1,Loyal Regulars,26,17.38,0.5951,11.2,14,0.4049,10.77
169650,1,Loyal Regulars,23,5.43,0.432,8.41,14,0.568,4.71
7655,1,Loyal Regulars,39,10.54,0.8248,8.66,16,0.1752,6.41
48066,0,Occasional Buyers,4,10.25,0.122,22.33,12,0.878,6.51
69814,1,Loyal Regulars,15,13.87,0.4952,15.5,17,0.5048,7.8
94236,0,Occasional Buyers,3,24.33,0.1644,11.5,13,0.8356,12.81
31509,1,Loyal Regulars,21,4.0,0.5595,14.55,11,0.4405,3.26
37192,1,Loyal Regulars,13,8.85,0.5913,10.0,13,0.4087,5.23
157238,0,Occasional Buyers,3,6.67,0.25,30.0,8,0.75,3.95
71730,1,Loyal Regulars,29,6.14,0.9157,8.07,6,0.0843,3.68
183313,1,Loyal Regulars,10,13.5,0.6148,9.67,13,0.3852,7.76
115993,1,Loyal Regulars,22,4.55,0.55,8.48,12,0.45,3.28
130423,1,Loyal Regulars,47,6.64,0.6795,7.74,14,0.3205,4.77
103786,1,Loyal Regulars,20,11.3,0.5752,8.37,13,0.4248,7.26
113899,0,Occasional Buyers,5,18.6,0.3656,18.0,12,0.6344,10.11
145946,1,Loyal Regulars,15,10.67,0.725,18.57,10,0.275,6.61
179597,0,Occasional Buyers,8,4.62,0.2973,24.29,9,0.7027,4.35
61758,0,Occasional Buyers,19,3.37,0.25,14.72,9,0.75,3.66
39780,1,Loyal Regulars,9,20.33,0.6284,23.0,9,0.3716,11.2
142469,0,Occasional Buyers,3,15.33,0.3696,10.0,11,0.6304,8.72
85044,1,Loyal Regulars,46,10.93,0.6958,7.93,14,0.3042,7.11
135533,0,Occasional Buyers,7,11.14,0.4487,19.83,12,0.5513,7.18
136665,0,Occasional Buyers,7,8.0,0.2321,12.5,10,0.7679,5.09
26744,0,Occasional Buyers,3,4.33,0.2308,7.5,7,0.7692,3.0
55638,0,Occasional Buyers,5,12.6,0.2381,5.0,14,0.7619,8.68
197222,0,Occasional Buyers,4,11.5,0.1739,22.67,12,0.8261,6.43
157296,0,Occasional Buyers,21,6.62,0.3885,14.2,15,0.6115,4.27
25986,1,Loyal Regulars,20,10.45,0.445,13.16,12,0.555,7.73
24818,1,Loyal Regulars,4,18.5,0.3649,6.0,13,0.6351,10.62
43174,1,Loyal Regulars,31,8.74,0.5424,9.1,15,0.4576,6.73
75304,1,Loyal Regulars,36,41.42,0.5379,10.03,19,0.4621,21.82
108403,0,Occasional Buyers,4,17.75,0.0282,21.33,11,0.9718,12.0
38064,0,Occasional Buyers,4,10.25,0.439,16.67,7,0.561,5.8
135016,0,Occasional Buyers,11,3.09,0.5,18.5,8,0.5,2.35
82139,0,Occasional Buyers,13,2.38,0.6129,15.33,8,0.3871,2.1
10037,1,Loyal Regulars,30,8.03,0.5975,11.72,15,0.4025,6.51
54770,1,Loyal Regulars,40,11.18,0.6107,9.31,15,0.3893,7.4
30387,1,Loyal Regulars,28,1.5,0.8571,8.41,4,0.1429,1.38
162834,0,Occasional Buyers,9,5.33,0.25,20.0,12,0.75,3.65
128801,0,Occasional Buyers,10,7.5,0.3733,19.56,11,0.6267,4.75
141831,0,Occasional Buyers,3,11.33,0.3235,6.5,9,0.6765,6.65
173384,1,Loyal Regulars,19,11.11,0.654,4.89,10,0.346,7.2
124969,0,Occasional Buyers,14,15.0,0.319,19.15,12,0.681,9.14
114238,1,Loyal Regulars,45,9.89,0.6809,7.48,14,0.3191,6.72
104087,0,Occasional Buyers,4,12.75,0.4118,24.33,11,0.5882,7.78
107484,0,Occasional Buyers,3,23.33,0.2,30.0,11,0.8,14.06
48873,1,Loyal Regulars,8,8.88,0.507,9.29,10,0.493,5.48
182131,0,Occasional Buyers,3,14.67,0.2955,7.0,9,0.7045,7.89
2499,0,Occasional Buyers,3,9.0,0.3333,15.0,5,0.6667,5.04
12815,0,Occasional Buyers,5,7.0,0.3429,20.5,8,0.6571,5.0
30704,1,Loyal Regulars,66,12.36,0.5968,5.52,18,0.4032,8.68
99021,0,Occasional Buyers,6,15.17,0.4725,29.0,14,0.5275,8.6
49364,0,Occasional Buyers,10,11.0,0.4727,20.22,13,0.5273,6.25
121029,0,Occasional Buyers,14,9.29,0.3769,20.0,11,0.6231,6.01
54783,1,Loyal Regulars,20,12.0,0.6917,16.0,12,0.3083,8.42
8078,0,Occasional Buyers,4,2.0,0.375,27.33,2,0.625,1.88
101938,0,Occasional Buyers,5,6.8,0.3235,27.75,9,0.6765,4.24
167522,0,Occasional Buyers,7,9.86,0.087,18.33,14,0.913,7.12
143312,1,Loyal Regulars,31,4.32,0.5597,10.43,14,0.4403,3.28
9015,1,Loyal Regulars,10,24.0,0.525,19.11,14,0.475,13.07
145871,1,Loyal Regulars,30,17.53,0.7224,12.14,15,0.2776,11.27
52786,0,Occasional Buyers,4,13.0,0.3269,19.0,11,0.6731,7.17
81927,0,Occasional Buyers,3,19.67,0.1695,30.0,16,0.8305,10.49
111479,1,Loyal Regulars,20,10.85,0.4931,14.37,15,0.5069,6.55
197422,1,Loyal Regulars,28,6.11,0.5965,11.96,12,0.4035,3.91
111105,0,Occasional Buyers,9,12.22,0.2818,14.12,14,0.7182,7.03
83767,1,Loyal Regulars,7,17.0,0.4118,14.33,11,0.5882,9.64
204648,1,Loyal Regulars,26,15.27,0.6801,13.96,16,0.3199,9.17
94178,0,Occasional Buyers,8,11.62,0.3548,17.0,11,0.6452,7.08
78559,1,Loyal Regulars,7,22.29,0.4744,24.83,12,0.5256,11.85
115125,0,Occasional Buyers,6,17.5,0.3524,23.0,15,0.6476,11.4
22627,1,Loyal Regulars,15,5.8,0.7356,17.29,6,0.2644,3.74
199563,0,Occasional Buyers,3,4.67,0.2143,22.0,6,0.7857,3.0
73858,1,Loyal Regulars,11,14.91,0.5549,8.0,15,0.4451,8.82
53300,1,Loyal Regulars,14,10.93,0.6144,6.15,14,0.3856,6.41
55406,0,Occasional Buyers,5,11.6,0.1897,20.0,10,0.8103,6.69
91871,1,Loyal Regulars,14,13.86,0.3247,15.31,17,0.6753,8.93
1791,1,Loyal Regulars,14,10.36,0.5172,13.38,13,0.4828,6.79
144779,0,Occasional Buyers,3,15.67,0.2553,17.0,11,0.7447,9.23
75672,0,Occasional Buyers,4,7.25,0.1724,22.33,10,0.8276,5.31
98494,1,Loyal Regulars,37,14.78,0.7294,9.92,16,0.2706,8.85
187203,0,Occasional Buyers,5,11.8,0.2203,11.75,9,0.7797,6.63
20575,1,Loyal Regulars,24,13.71,0.4924,12.87,15,0.5076,8.56
141219,0,Occasional Buyers,3,6.67,0.15,15.5,5,0.85,3.95
154202,0,Occasional Buyers,8,13.5,0.4352,20.86,10,0.5648,7.45
74410,1,Loyal Regulars,23,15.43,0.5099,12.14,18,0.4901,10.5
79910,1,Loyal Regulars,11,24.18,0.5113,21.3,16,0.4887,14.55
201180,0,Occasional Buyers,16,7.56,0.3884,13.33,11,0.6116,5.31
155336,0,Occasional Buyers,7,13.71,0.3542,22.67,10,0.6458,10.11
83620,0,Occasional Buyers,8,10.25,0.4146,10.0,9,0.5854,5.82
50672,0,Occasional Buyers,10,10.0,0.31,11.33,11,0.69,6.92
90955,0,Occasional Buyers,3,23.0,0.4348,30.0,8,0.5652,12.57
168779,0,Occasional Buyers,17,5.29,0.4556,11.81,11,0.5444,3.77
31240,0,Occasional Buyers,19,6.26,0.3613,12.72,14,0.6387,5.29
84862,0,Occasional Buyers,5,18.0,0.0667,20.25,14,0.9333,11.24
35118,1,Loyal Regulars,14,14.79,0.6329,7.31,14,0.3671,8.82
16903,0,Occasional Buyers,8,16.0,0.4297,24.86,13,0.5703,9.68
164253,0,Occasional Buyers,10,7.9,0.1899,10.44,11,0.8101,5.71
108395,0,Occasional Buyers,6,8.5,0.4118,27.0,13,0.5882,5.08
7615,0,Occasional Buyers,3,11.67,0.1143,21.5,9,0.8857,7.94
24281,1,Loyal Regulars,22,23.5,0.7215,14.24,17,0.2785,13.99
142883,0,Occasional Buyers,10,6.4,0.6094,12.22,6,0.3906,4.2
110491,0,Occasional Buyers,4,12.25,0.1429,26.0,12,0.8571,8.02
154453,1,Loyal Regulars,35,8.43,0.4,9.91,17,0.6,5.98
201915,0,Occasional Buyers,10,14.0,0.35,17.33,15,0.65,8.29
107668,0,Occasional Buyers,5,12.2,0.4262,24.25,12,0.5738,6.97
29621,1,Loyal Regulars,99,9.74,0.8195,2.39,15,0.1805,6.02
49491,0,Occasional Buyers,13,5.85,0.3289,12.33,9,0.6711,4.18
144367,0,Occasional Buyers,4,10.25,0.1951,21.0,12,0.8049,8.07
202517,1,Loyal Regulars,14,18.79,0.327,20.62,15,0.673,11.45
153102,0,Occasional Buyers,14,8.21,0.2435,19.31,11,0.7565,5.77
105481,0,Occasional Buyers,5,4.4,0.3636,18.5,4,0.6364,2.91
164622,0,Occasional Buyers,14,9.0,0.4048,11.77,11,0.5952,5.98
94421,1,Loyal Regulars,34,25.74,0.7794,9.42,14,0.2206,15.54
73230,0,Occasional Buyers,7,8.14,0.2632,14.0,10,0.7368,5.74
47722,1,Loyal Regulars,9,10.11,0.4286,10.38,13,0.5714,6.97
155272,0,Occasional Buyers,10,6.6,0.3333,8.89,12,0.6667,4.27
59954,0,Occasional Buyers,4,2.0,0.625,20.0,2,0.375,1.75
10138,0,Occasional Buyers,5,13.6,0.2353,22.25,11,0.7647,8.0
160858,1,Loyal Regulars,17,12.65,0.6605,11.94,13,0.3395,7.41
45906,0,Occasional Buyers,3,3.67,0.3636,19.5,4,0.6364,2.73
181701,1,Loyal Regulars,17,16.47,0.55,15.12,15,0.45,11.7
163146,1,Loyal Regulars,12,13.67,0.5793,14.27,16,0.4207,8.0
195131,1,Loyal Regulars,16,8.5,0.5882,19.4,13,0.4118,5.28
4561,0,Occasional Buyers,4,11.75,0.3617,25.33,9,0.6383,6.89
146441,0,Occasional Buyers,4,15.0,0.4333,25.0,14,0.5667,9.0
156583,0,Occasional Buyers,8,9.25,0.4189,10.14,8,0.5811,5.61
43344,1,Loyal Regulars,15,7.4,0.4595,14.43,15,0.5405,5.37
61465,0,Occasional Buyers,3,4.67,0.0714,17.5,6,0.9286,5.71
47227,1,Loyal Regulars,45,6.44,0.6793,5.45,13,0.3207,4.43
199525,0,Occasional Buyers,3,17.0,0.1176,30.0,15,0.8824,10.12
5045,0,Occasional Buyers,6,13.0,0.2308,9.6,14,0.7692,8.38
72130,1,Loyal Regulars,23,11.78,0.4982,13.73,14,0.5018,8.1
186641,0,Occasional Buyers,7,4.57,0.5312,24.67,6,0.4688,3.09
28772,0,Occasional Buyers,10,9.9,0.3131,24.67,14,0.6869,6.63
194685,0,Occasional Buyers,5,4.8,0.0833,21.25,8,0.9167,4.92
62263,0,Occasional Buyers,5,2.6,0.2308,7.5,7,0.7692,2.85
152077,1,Loyal Regulars,34,3.94,0.5373,7.18,12,0.4627,3.53
49920,1,Loyal Regulars,64,16.78,0.8585,5.73,14,0.1415,9.45
150207,0,Occasional Buyers,11,8.0,0.2386,16.0,13,0.7614,5.6
54771,0,Occasional Buyers,5,6.4,0.125,22.0,9,0.875,5.66
77345,1,Loyal Regulars,14,13.36,0.4706,19.31,14,0.5294,7.95
1157,0,Occasional Buyers,15,6.6,0.3434,4.5,13,0.6566,4.42
116390,0,Occasional Buyers,6,6.17,0.2432,11.2,10,0.7568,4.22
28655,0,Occasional Buyers,3,2.33,0.2857,10.0,4,0.7143,1.86
21813,1,Loyal Regulars,22,19.36,0.7066,13.33,13,0.2934,10.74
137219,0,Occasional Buyers,3,12.0,0.3333,7.5,8,0.6667,6.83
76289,1,Loyal Regulars,9,22.0,0.4697,27.62,15,0.5303,13.06
43986,0,Occasional Buyers,4,6.0,0.1667,27.33,9,0.8333,3.92
108179,0,Occasional Buyers,5,10.0,0.6,14.25,7,0.4,5.56
7734,0,Occasional Buyers,7,6.0,0.4524,18.17,10,0.5476,4.21
202302,0,Occasional Buyers,7,9.29,0.6154,28.67,10,0.3846,6.12
27855,1,Loyal Regulars,7,12.29,0.4302,7.17,11,0.5698,6.84
1773,0,Occasional Buyers,8,12.12,0.3608,8.43,11,0.6392,7.26
92217,0,Occasional Buyers,7,17.0,0.3025,19.67,13,0.6975,9.53
137266,0,Occasional Buyers,3,7.33,0.1364,12.0,10,0.8636,4.27
183351,1,Loyal Regulars,13,12.23,0.478,15.0,14,0.522,9.57
190668,1,Loyal Regulars,16,17.12,0.7555,14.07,12,0.2445,10.47
100519,1,Loyal Regulars,11,25.73,0.7208,5.9,12,0.2792,14.1
166673,1,Loyal Regulars,9,23.89,0.5256,17.88,16,0.4744,14.54
65901,0,Occasional Buyers,9,6.11,0.1273,7.0,10,0.8727,4.18
72889,1,Loyal Regulars,99,4.14,0.5049,3.0,16,0.4951,3.31
89141,0,Occasional Buyers,3,12.33,0.1622,25.5,9,0.8378,6.78
181485,0,Occasional Buyers,11,6.73,0.3243,19.2,13,0.6757,5.09
167364,1,Loyal Regulars,94,11.24,0.8382,3.88,13,0.1618,8.49
86404,1,Loyal Regulars,55,6.75,0.7736,5.7,15,0.2264,4.98
71539,0,Occasional Buyers,6,10.83,0.3538,26.8,13,0.6462,7.02
36258,0,Occasional Buyers,3,5.33,0.125,13.0,9,0.875,3.5
16219,1,Loyal Regulars,19,17.68,0.4405,3.44,18,0.5595,10.92
93485,1,Loyal Regulars,53,14.7,0.6598,6.92,16,0.3402,8.66
191594,0,Occasional Buyers,5,8.0,0.2,20.25,12,0.8,4.7
77277,1,Loyal Regulars,24,9.79,0.5574,13.09,13,0.4426,6.43
13219,0,Occasional Buyers,9,3.22,0.7931,13.25,2,0.2069,2.24
111125,0,Occasional Buyers,18,4.44,0.3,12.76,14,0.7,3.42
21085,0,Occasional Buyers,6,14.33,0.2442,12.4,11,0.7558,9.08
29661,0,Occasional Buyers,25,2.4,0.5833,13.33,7,0.4167,2.07
74897,1,Loyal Regulars,13,21.77,0.4417,19.25,16,0.5583,13.92
34455,0,Occasional Buyers,6,7.17,0.4186,13.6,6,0.5814,5.23
175099,1,Loyal Regulars,60,7.9,0.6498,4.81,16,0.3502,5.12
8106,1,Loyal Regulars,26,5.15,0.7388,12.44,10,0.2612,3.43
49896,1,Loyal Regulars,22,9.68,0.554,15.9,14,0.446,5.78
188688,1,Loyal Regulars,80,10.69,0.5883,2.87,16,0.4117,9.03
90191,1,Loyal Regulars,34,3.5,0.5882,9.52,14,0.4118,2.55
75629,0,Occasional Buyers,3,13.67,0.1951,30.0,9,0.8049,7.39
134120,1,Loyal Regulars,24,13.58,0.6564,12.74,15,0.3436,8.65
186348,0,Occasional Buyers,10,7.3,0.1781,11.44,14,0.8219,5.77
183820,0,Occasional Buyers,13,9.0,0.453,15.92,13,0.547,6.17
184192,0,Occasional Buyers,3,12.67,0.3684,30.0,7,0.6316,7.37
85805,1,Loyal Regulars,26,6.15,0.6812,12.92,12,0.3188,4.97
92154,1,Loyal Regulars,19,7.05,0.4179,11.89,15,0.5821,4.4
92567,1,Loyal Regulars,18,7.17,0.4419,13.94,14,0.5581,5.54
195102,0,Occasional Buyers,3,9.0,0.2963,30.0,8,0.7037,5.26
172561,0,Occasional Buyers,6,18.0,0.3148,14.2,12,0.6852,10.73
42949,0,Occasional Buyers,13,6.38,0.4217,19.92,6,0.5783,4.43
49852,1,Loyal Regulars,14,15.86,0.5631,12.85,14,0.4369,8.91
181755,0,Occasional Buyers,4,15.0,0.0667,21.33,12,0.9333,9.05
151420,0,Occasional Buyers,3,4.33,0.1538,6.5,8,0.8462,3.62
78087,1,Loyal Regulars,8,20.62,0.6788,9.14,11,0.3212,12.01
50913,1,Loyal Regulars,9,4.67,0.7381,10.88,5,0.2619,2.98
187719,1,Loyal Regulars,12,13.25,0.434,16.73,15,0.566,10.65
15982,0,Occasional Buyers,4,8.25,0.3333,13.67,5,0.6667,5.61
132123,0,Occasional Buyers,4,13.0,0.1731,28.33,14,0.8269,8.33
13702,0,Occasional Buyers,4,15.5,0.1452,24.33,13,0.8548,8.58
22433,0,Occasional Buyers,12,6.67,0.3,18.45,11,0.7,5.15
183520,0,Occasional Buyers,5,7.4,0.2162,18.25,7,0.7838,4.27
69597,1,Loyal Regulars,69,8.43,0.6873,5.26,15,0.3127,5.69
72135,1,Loyal Regulars,36,5.08,0.4645,6.69,17,0.5355,4.66
97150,1,Loyal Regulars,31,6.58,0.6863,10.13,14,0.3137,4.15
177082,1,Loyal Regulars,24,25.75,0.6828,13.74,14,0.3172,14.55
101943,1,Loyal Regulars,9,18.11,0.4356,23.88,14,0.5644,10.48
34109,0,Occasional Buyers,3,2.33,0.1429,18.0,5,0.8571,1.71
133850,0,Occasional Buyers,4,4.5,0.3889,30.0,7,0.6111,2.89
143155,1,Loyal Regulars,18,11.56,0.6154,15.29,16,0.3846,7.52
5589,1,Loyal Regulars,65,5.48,0.8006,5.19,11,0.1994,3.97
196947,0,Occasional Buyers,3,14.33,0.2093,18.5,10,0.7907,9.0
122683,1,Loyal Regulars,28,11.36,0.3931,9.15,17,0.6069,8.52
4623,1,Loyal Regulars,11,16.55,0.6703,19.2,9,0.3297,10.65
113340,1,Loyal Regulars,27,13.26,0.581,8.62,16,0.419,8.92
200791,0,Occasional Buyers,3,8.67,0.1538,19.0,9,0.8462,6.0
132545,1,Loyal Regulars,33,13.36,0.8073,9.28,10,0.1927,8.05
14079,0,Occasional Buyers,6,7.17,0.4651,27.2,11,0.5349,4.47
181611,1,Loyal Regulars,15,9.53,0.3566,12.14,16,0.6434,6.89
47429,1,Loyal Regulars,12,28.5,0.4386,11.73,15,0.5614,20.28
19113,0,Occasional Buyers,5,3.2,0.375,18.25,4,0.625,2.31
146524,1,Loyal Regulars,16,10.69,0.7076,18.53,7,0.2924,7.19
32817,0,Occasional Buyers,6,7.33,0.3182,7.4,7,0.6818,4.93
24101,1,Loyal Regulars,39,8.97,0.7829,8.11,13,0.2171,5.89
24848,1,Loyal Regulars,19,8.58,0.589,9.06,12,0.411,6.26
61683,0,Occasional Buyers,3,18.33,0.1818,30.0,12,0.8182,10.11
3964,1,Loyal Regulars,59,10.69,0.7036,5.4,18,0.2964,7.78
26611,0,Occasional Buyers,6,10.17,0.3279,20.8,13,0.6721,6.23
80037,0,Occasional Buyers,3,8.67,0.0385,16.0,8,0.9615,5.08
121505,1,Loyal Regulars,44,6.07,0.5655,5.81,13,0.4345,5.89
61227,1,Loyal Regulars,21,13.67,0.6551,15.0,14,0.3449,8.75
98350,0,Occasional Buyers,7,10.14,0.2958,5.83,10,0.7042,6.24
71772,1,Loyal Regulars,23,12.91,0.5993,13.41,12,0.4007,8.37
204170,1,Loyal Regulars,18,16.44,0.5642,16.88,15,0.4358,10.27
204208,0,Occasional Buyers,8,4.75,0.3684,24.43,10,0.6316,3.39
24596,0,Occasional Buyers,11,10.09,0.3784,13.2,11,0.6216,6.95
112970,0,Occasional Buyers,13,9.77,0.4331,16.42,14,0.5669,5.87
84316,1,Loyal Regulars,11,9.36,0.5631,19.2,13,0.4369,5.97
54324,0,Occasional Buyers,12,7.42,0.2022,15.09,10,0.7978,6.2
158038,1,Loyal Regulars,10,10.8,0.6204,7.33,9,0.3796,6.59
159657,1,Loyal Regulars,23,14.61,0.6101,15.45,15,0.3899,9.14
126832,1,Loyal Regulars,8,17.88,0.3706,15.29,14,0.6294,11.83
69244,0,Occasional Buyers,6,10.33,0.4677,20.8,12,0.5323,5.97
47840,1,Loyal Regulars,40,16.02,0.7691,9.03,15,0.2309,9.8
132037,1,Loyal Regulars,30,6.27,0.4043,8.55,16,0.5957,6.27
184401,1,Loyal Regulars,31,5.32,0.7636,8.63,6,0.2364,3.73
40952,1,Loyal Regulars,8,13.38,0.5234,18.43,12,0.4766,7.64
36990,0,Occasional Buyers,9,5.78,0.1154,13.5,14,0.8846,4.35
24024,0,Occasional Buyers,7,11.57,0.2222,22.0,14,0.7778,7.93
47683,0,Occasional Buyers,16,2.44,0.5128,16.53,9,0.4872,2.15
