order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,is_first_order
3058585,42885,train,15,6,15,30.0,0
575822,42887,train,7,1,12,30.0,0
1025239,42891,train,7,0,16,14.0,0
587787,42893,train,15,3,19,17.0,0
2554364,42897,train,19,2,14,19.0,0
1578527,42900,train,18,6,9,30.0,0
792548,42901,train,7,2,10,26.0,0
1738463,42902,train,25,0,14,21.0,0
3367890,42905,train,10,4,12,3.0,0
1107525,42906,train,14,2,15,30.0,0
1118062,42907,train,16,2,10,30.0,0
2039908,42909,train,4,1,16,30.0,0
3261021,42910,train,44,0,10,7.0,0
452280,42913,train,20,1,18,12.0,0
390368,42914,train,79,0,8,3.0,0
1899425,42915,train,6,0,17,30.0,0
3094486,42916,train,25,2,7,28.0,0
1038942,42917,train,12,1,9,17.0,0
642674,42918,train,11,1,20,30.0,0
3413497,42919,train,14,0,8,7.0,0
713868,42920,train,100,1,11,0.0,0
636150,42921,train,24,0,10,6.0,0
1925648,42922,train,16,4,16,21.0,0
2583354,42923,train,8,1,11,30.0,0
2339683,42924,train,7,0,14,9.0,0
3267816,42926,train,33,2,16,17.0,0
1273255,42927,train,4,5,9,30.0,0
2872574,42928,train,5,6,13,30.0,0
2188414,42929,train,5,2,14,7.0,0
2115813,42930,train,22,4,15,5.0,0
3019638,42931,train,14,0,10,26.0,0
2865413,42933,train,21,6,13,15.0,0
1996808,42934,train,4,5,18,30.0,0
915266,42938,train,19,1,10,7.0,0
701638,42941,train,25,1,17,15.0,0
1072049,42942,train,14,2,17,7.0,0
2891918,42944,train,9,5,16,20.0,0
776086,42945,train,24,5,22,19.0,0
2360491,42946,train,5,3,14,30.0,0
1287465,42947,train,6,5,18,27.0,0
26898,42949,train,14,6,9,7.0,0
328055,42950,train,37,6,15,29.0,0
401257,42951,train,12,4,14,30.0,0
1333115,42952,train,9,1,12,21.0,0
1114523,42953,train,17,6,13,30.0,0
384078,42955,train,66,4,11,6.0,0
642525,42956,train,8,0,9,8.0,0
28956,42959,train,25,0,9,7.0,0
325329,42960,train,21,5,9,15.0,0
1619059,42961,train,7,0,19,24.0,0
2268652,42963,train,4,1,10,30.0,0
1174672,42969,train,16,0,12,2.0,0
431192,42972,train,9,6,23,30.0,0
1222782,42973,train,7,1,10,22.0,0
1104432,42980,train,65,3,14,10.0,0
336257,42981,train,12,4,16,20.0,0
2458185,42982,train,5,6,17,30.0,0
3290788,42985,train,15,4,15,10.0,0
1633428,42986,train,10,6,16,6.0,0
1058977,42992,train,20,2,16,18.0,0
634318,42994,train,5,0,11,8.0,0
2888956,42995,train,4,3,14,30.0,0
20423,42998,train,4,0,14,30.0,0
1350288,42999,train,10,4,13,17.0,0
730584,43002,train,10,0,16,30.0,0
1264262,43004,train,10,6,18,28.0,0
134408,43005,train,5,6,20,30.0,0
3192347,43007,train,18,4,16,8.0,0
278380,43008,train,25,6,8,5.0,0
1270994,43009,train,5,3,13,30.0,0
277189,43010,train,14,0,22,8.0,0
2884104,43012,train,24,2,9,7.0,0
1532712,43013,train,48,0,21,5.0,0
1785006,43014,train,17,0,18,7.0,0
1017506,43016,train,11,3,14,16.0,0
686805,43017,train,23,4,13,3.0,0
568540,43018,train,4,6,15,30.0,0
741749,43019,train,39,6,18,2.0,0
2129165,43020,train,25,3,14,16.0,0
115431,43022,train,31,3,10,14.0,0
3419091,43023,train,13,3,17,23.0,0
1601873,43024,train,5,2,9,12.0,0
2243655,43025,train,43,0,12,4.0,0
487720,43026,train,22,6,9,30.0,0
750902,43027,train,39,1,20,10.0,0
2568779,43029,train,11,5,9,19.0,0
3384281,43031,train,27,3,16,30.0,0
2817862,43032,train,9,4,15,5.0,0
1137308,43034,train,34,2,12,5.0,0
2900038,43035,train,35,2,14,8.0,0
172144,43036,train,10,4,19,9.0,0
1092816,43037,train,4,4,11,30.0,0
2164269,43039,train,9,6,3,30.0,0
452314,43040,train,11,4,21,12.0,0
1728515,43041,train,5,2,16,30.0,0
693951,43042,train,32,4,17,5.0,0
2760918,43043,train,45,2,12,1.0,0
341797,43044,train,4,2,11,20.0,0
3260408,43048,train,4,5,18,30.0,0
1266544,43051,train,52,0,13,15.0,0
2247398,43054,train,4,4,15,30.0,0
316049,43055,train,16,2,10,27.0,0
5362,43058,train,15,0,22,30.0,0
1452192,43060,train,18,2,16,20.0,0
1375561,43063,train,12,1,13,6.0,0
1423622,43064,train,7,2,15,6.0,0
205164,43065,train,5,0,19,14.0,0
1502592,43067,train,6,3,11,21.0,0
3130980,43070,train,27,6,8,30.0,0
2400075,43071,train,28,4,17,4.0,0
698458,43073,train,18,4,13,10.0,0
1034226,43074,train,6,1,13,30.0,0
1873778,43075,train,4,6,1,7.0,0
2818995,43076,train,6,1,16,30.0,0
2069404,43078,train,4,0,22,9.0,0
1856055,43080,train,12,0,17,30.0,0
1684456,43081,train,11,0,9,30.0,0
761487,43083,train,25,3,16,11.0,0
2473993,43084,train,9,2,7,30.0,0
1595648,43088,train,6,5,23,20.0,0
2311973,43089,train,23,3,19,12.0,0
2685601,43090,train,16,2,17,22.0,0
814842,43091,train,5,0,11,30.0,0
2128519,43092,train,4,2,21,15.0,0
1671464,43093,train,33,1,17,30.0,0
689472,43094,train,26,3,16,30.0,0
2054706,43099,train,5,5,13,30.0,0
1022941,43101,train,4,1,10,29.0,0
405364,43102,train,14,4,18,30.0,0
2474904,43103,train,5,5,9,30.0,0
303321,43104,train,45,4,23,4.0,0
1198849,43105,train,4,6,14,1.0,0
2900012,43108,train,57,0,9,6.0,0
1655349,43110,train,7,0,11,30.0,0
3115193,43113,train,88,5,18,5.0,0
2833794,43114,train,13,6,13,7.0,0
1807393,43115,train,24,4,11,7.0,0
2239808,43116,train,4,0,14,7.0,0
866134,43117,train,9,4,18,24.0,0
2604462,43119,train,12,1,8,30.0,0
2232942,43120,train,15,6,7,7.0,0
2319895,43122,train,8,3,8,30.0,0
987604,43123,train,100,4,9,3.0,0
2058609,43125,train,7,1,15,15.0,0
2070232,43126,train,41,2,2,20.0,0
2377811,43127,train,25,6,13,23.0,0
425288,43128,train,22,0,9,30.0,0
114692,43129,train,4,3,12,30.0,0
2464888,43131,train,12,5,12,11.0,0
2741742,43132,train,9,4,11,9.0,0
1155696,43133,train,67,0,17,5.0,0
85841,43134,train,36,3,20,2.0,0
1244088,43135,train,22,6,20,20.0,0
3111475,43137,train,44,1,17,4.0,0
3251836,43139,train,4,4,8,15.0,0
920639,43141,train,6,4,9,10.0,0
2306208,43142,train,8,2,8,30.0,0
3237004,43143,train,19,3,11,10.0,0
2288166,43144,train,7,2,15,30.0,0
1364459,43146,train,22,1,15,30.0,0
3019917,43148,train,5,6,19,30.0,0
596500,43149,train,12,6,23,21.0,0
3262952,43150,train,18,4,12,30.0,0
2304586,43151,train,4,6,15,30.0,0
3359126,43152,train,8,5,19,30.0,0
567815,43154,train,31,3,12,8.0,0
315978,43155,train,30,1,7,12.0,0
1071360,43156,train,15,2,19,30.0,0
2276276,43157,train,18,1,15,30.0,0
795129,43158,train,6,4,23,21.0,0
1339370,43160,train,15,1,17,5.0,0
1684759,43162,train,31,5,23,6.0,0
1698177,43163,train,12,1,8,9.0,0
1935842,43165,train,5,4,15,30.0,0
576262,43168,train,16,0,13,0.0,0
557575,43170,train,20,4,17,6.0,0
1470204,43171,train,23,0,14,9.0,0
728830,43173,train,21,6,9,6.0,0
447443,43174,train,32,2,20,9.0,0
2755727,43177,train,17,5,10,13.0,0
3028122,43178,train,28,0,18,9.0,0
2895324,43179,train,10,1,12,18.0,0
141542,43180,train,15,0,16,9.0,0
2912388,43181,train,6,5,14,30.0,0
1224936,43182,train,43,5,17,4.0,0
583900,43184,train,7,0,16,8.0,0
2845433,43185,train,8,1,11,30.0,0
657016,43186,train,16,4,17,5.0,0
3033857,43189,train,12,0,16,30.0,0
1464365,43193,train,5,6,21,30.0,0
2113705,43194,train,4,6,9,16.0,0
2910223,43196,train,7,5,16,30.0,0
2272544,43198,train,4,2,16,8.0,0
2322636,43200,train,6,0,16,9.0,0
3411489,43201,train,33,0,10,9.0,0
1424624,43202,train,10,2,17,6.0,0
1598154,43203,train,30,4,16,10.0,0
2864883,43205,train,8,0,16,30.0,0
2741663,43210,train,20,0,13,30.0,0
50116,43211,train,9,0,17,30.0,0
710746,43218,train,5,4,19,5.0,0
513971,43221,train,9,4,19,30.0,0
1393845,43224,train,5,2,14,30.0,0
3312712,43225,train,30,1,15,10.0,0
3143751,43227,train,5,5,9,6.0,0
3058688,43228,train,6,6,20,30.0,0
163787,43230,train,9,4,6,24.0,0
133541,43233,train,10,5,9,15.0,0
3382034,43234,train,5,0,14,9.0,0
1698767,43235,train,34,6,6,5.0,0
595824,43237,train,10,0,8,24.0,0
3105691,43241,train,11,2,11,30.0,0
1324118,43243,train,5,6,12,30.0,0
2849204,43244,train,5,1,16,30.0,0
979832,43245,train,9,0,18,9.0,0
305855,43246,train,23,0,11,30.0,0
453953,43247,train,14,0,15,15.0,0
367051,43248,train,13,1,16,22.0,0
2497830,43250,train,27,6,16,6.0,0
2378650,43251,train,6,2,8,30.0,0
348093,43252,train,19,6,12,5.0,0
34603,43253,train,8,5,9,6.0,0
63475,43254,train,4,0,16,7.0,0
207567,43255,train,17,5,15,26.0,0
1746902,43257,train,8,5,8,24.0,0
332514,43258,train,6,1,9,30.0,0
2309611,43260,train,14,4,14,21.0,0
926690,43261,train,8,4,14,21.0,0
62662,43262,train,11,4,9,30.0,0
1712126,43263,train,7,0,9,30.0,0
606561,43264,train,6,4,12,19.0,0
26751,43265,train,100,2,17,0.0,0
3354847,43267,train,16,4,12,9.0,0
3087033,43268,train,8,4,14,30.0,0
2542483,43270,train,4,2,10,5.0,0
2014921,43271,train,7,6,18,6.0,0
1400153,43272,train,9,1,12,30.0,0
2314752,43273,train,4,4,16,30.0,0
3040822,43275,train,37,4,17,10.0,0
510807,43276,train,31,2,13,18.0,0
1752507,43277,train,20,5,16,10.0,0
1529020,43283,train,8,2,13,30.0,0
527746,43284,train,12,4,18,7.0,0
1630859,43285,train,4,2,7,30.0,0
2256629,43286,train,18,0,16,4.0,0
1937103,43287,train,4,0,17,19.0,0
1942157,43289,train,15,1,13,22.0,0
1181636,43290,train,4,2,8,19.0,0
2803219,43291,train,48,6,21,6.0,0
1046539,43293,train,5,1,10,13.0,0
2234305,43294,train,4,0,12,30.0,0
439580,43296,train,5,1,16,7.0,0
2642606,43298,train,7,1,11,30.0,0
3419531,43300,train,32,2,15,6.0,0
917469,43301,train,5,2,15,8.0,0
1966191,43302,train,10,6,10,6.0,0
2372961,43307,train,4,0,22,30.0,0
983702,43308,train,19,6,22,13.0,0
3349156,43309,train,6,1,17,13.0,0
2085730,43310,train,20,0,11,2.0,0
2561473,43311,train,11,6,22,7.0,0
3260505,43314,train,14,2,10,30.0,0
494554,43315,train,4,5,16,13.0,0
1983227,43316,train,6,3,14,12.0,0
440245,43318,train,53,6,0,3.0,0
2653538,43323,train,13,6,20,6.0,0
2227499,43325,train,23,1,11,7.0,0
1605016,43327,train,16,4,11,17.0,0
1111621,43328,train,13,2,15,2.0,0
723129,43329,train,44,6,7,2.0,0
595723,43331,train,11,1,16,26.0,0
1801051,43333,train,33,6,8,14.0,0
31692,43334,train,33,4,15,2.0,0
1243373,43335,train,31,5,15,30.0,0
312581,43336,train,13,4,19,30.0,0
606935,43337,train,24,3,12,6.0,0
3129072,43338,train,10,5,14,10.0,0
3312789,43339,train,10,1,11,6.0,0
1994396,43340,train,4,0,21,13.0,0
1313404,43344,train,16,4,16,10.0,0
1134924,43347,train,7,6,17,29.0,0
2629288,43350,train,10,5,17,11.0,0
362794,43351,train,94,4,11,1.0,0
2288639,43352,train,100,5,12,2.0,0
2699319,43354,train,7,1,15,26.0,0
511813,43355,train,16,2,19,30.0,0
1221733,43356,train,9,3,19,3.0,0
3201960,43358,train,10,1,15,21.0,0
1564819,43359,train,66,4,8,19.0,0
1161938,43361,train,7,0,10,23.0,0
599520,43363,train,5,2,18,30.0,0
2244685,43364,train,8,2,13,11.0,0
2614927,43365,train,89,3,16,3.0,0
2842335,43366,train,4,5,8,10.0,0
2542097,43369,train,4,6,13,30.0,0
3083135,43374,train,8,4,12,11.0,0
1841049,43375,train,5,0,14,3.0,0
665319,43376,train,7,1,16,9.0,0
394002,43377,train,4,1,9,19.0,0
398569,43378,train,17,2,10,3.0,0
666711,43379,train,7,5,18,9.0,0
3290139,43380,train,22,5,7,5.0,0
1346919,43381,train,13,3,11,11.0,0
284822,43382,train,9,0,7,26.0,0
547289,43383,train,33,4,13,30.0,0
3349164,43384,train,6,0,16,30.0,0
2266009,43391,train,5,2,19,30.0,0
783745,43392,train,47,0,16,5.0,0
2548990,43396,train,4,3,23,14.0,0
422609,43397,train,8,4,14,30.0,0
3175619,43398,train,9,6,18,12.0,0
478713,43399,train,18,6,17,6.0,0
196096,43401,train,7,2,14,30.0,0
2920066,43402,train,13,0,13,30.0,0
1557441,43404,train,56,5,13,4.0,0
2196806,43407,train,9,1,16,30.0,0
354282,43410,train,32,5,16,7.0,0
1263447,43411,train,15,6,20,3.0,0
1896178,43412,train,14,5,10,26.0,0
2163188,43413,train,5,1,17,30.0,0
1764047,43415,train,7,3,8,7.0,0
1074686,43416,train,50,3,7,9.0,0
3124358,43417,train,11,1,15,30.0,0
1742223,43418,train,33,3,12,15.0,0
1490612,43419,train,4,3,10,9.0,0
1532271,43420,train,7,4,12,30.0,0
1367272,43421,train,17,0,13,5.0,0
2520954,43424,train,6,4,19,30.0,0
189762,43427,train,18,3,20,22.0,0
2011466,43429,train,11,0,0,3.0,0
1146451,43431,train,4,3,20,16.0,0
1550106,43433,train,4,0,13,30.0,0
2174861,43434,train,6,2,11,30.0,0
3222549,43436,train,13,0,21,7.0,0
1586505,43437,train,10,5,22,7.0,0
2188568,43438,train,7,1,9,20.0,0
1784241,43439,train,4,0,19,15.0,0
1375656,43440,train,11,0,15,6.0,0
702792,43441,train,5,1,11,30.0,0
2812968,43443,train,17,4,13,4.0,0
140471,43444,train,9,2,17,7.0,0
295632,43447,train,5,0,20,30.0,0
1483891,43449,train,8,2,19,20.0,0
2123929,43452,train,6,0,15,30.0,0
3100709,43453,train,21,3,11,11.0,0
2402352,43454,train,34,2,15,7.0,0
213254,43456,train,19,0,9,28.0,0
2456117,43457,train,7,2,9,26.0,0
1838668,43458,train,5,0,18,30.0,0
882850,43459,train,5,1,4,17.0,0
3075685,43460,train,4,2,14,30.0,0
2826052,43461,train,8,2,6,1.0,0
3067356,43462,train,13,6,9,30.0,0
1970839,43463,train,4,1,18,30.0,0
3105810,43466,train,15,5,11,27.0,0
1986780,43467,train,87,3,14,3.0,0
2001497,43468,train,5,6,8,28.0,0
2396282,43469,train,15,2,4,10.0,0
898928,43470,train,10,3,12,20.0,0
156116,43472,train,14,0,0,1.0,0
2765251,43473,train,9,6,15,7.0,0
2353827,43474,train,18,6,15,14.0,0
2155839,43475,train,26,6,17,12.0,0
3373013,43476,train,7,6,9,2.0,0
1146798,43477,train,13,4,16,29.0,0
609717,43478,train,13,4,9,0.0,0
2692785,43479,train,4,0,17,30.0,0
2321243,43480,train,4,2,9,30.0,0
2792927,43481,train,7,5,18,2.0,0
241013,43484,train,8,5,13,17.0,0
1442530,43485,train,5,5,11,30.0,0
1059715,43486,train,12,0,8,8.0,0
1147707,43489,train,21,5,8,22.0,0
3354553,43490,train,7,0,10,7.0,0
2080334,43492,train,10,5,16,2.0,0
598293,43493,train,8,6,10,30.0,0
3407789,43496,train,8,1,15,12.0,0
2347819,43497,train,12,3,16,11.0,0
1439666,43499,train,8,3,15,30.0,0
108626,43501,train,24,4,9,2.0,0
1859312,43502,train,76,4,12,3.0,0
2586799,43504,train,6,4,13,12.0,0
3345919,43505,train,46,1,16,15.0,0
2974596,43507,train,11,0,13,7.0,0
939192,43508,train,23,5,10,30.0,0
2612659,43509,train,6,6,9,21.0,0
166201,43510,train,4,6,19,6.0,0
1408967,43511,train,31,5,15,6.0,0
1990994,43512,train,11,6,7,30.0,0
2070850,43515,train,10,5,7,9.0,0
2782690,43516,train,4,3,9,28.0,0
2723892,43518,train,28,6,15,8.0,0
620645,43519,train,6,5,13,30.0,0
3350080,43523,train,30,0,22,5.0,0
2033051,43524,train,5,1,11,30.0,0
3052876,43525,train,6,6,19,12.0,0
751897,43527,train,44,3,16,4.0,0
399891,43528,train,8,3,14,7.0,0
2770911,43529,train,100,3,13,2.0,0
1578515,43533,train,4,1,8,7.0,0
58644,43534,train,64,0,15,27.0,0
3113936,43535,train,16,3,16,30.0,0
3130919,43536,train,23,1,22,8.0,0
188303,43538,train,5,6,12,6.0,0
925987,43540,train,45,6,20,3.0,0
2616762,43541,train,9,3,18,7.0,0
1909496,43542,train,46,6,23,5.0,0
926136,43545,train,9,1,16,5.0,0
2331376,43548,train,6,4,17,5.0,0
538471,43549,train,4,5,17,25.0,0
1527298,43550,train,18,6,19,4.0,0
1122119,43551,train,22,4,10,8.0,0
701891,43553,train,5,3,15,30.0,0
1635216,43554,train,13,2,12,26.0,0
2758889,43555,train,30,2,18,2.0,0
1365973,43557,train,6,6,18,30.0,0
783772,43558,train,10,6,16,0.0,0
3356883,43559,train,6,3,8,30.0,0
1750678,43561,train,18,5,17,7.0,0
3139949,43562,train,29,2,12,21.0,0
1778361,43563,train,9,2,11,30.0,0
2958657,43565,train,65,0,16,3.0,0
154163,43568,train,4,6,20,30.0,0
802415,43571,train,9,0,21,30.0,0
480520,43573,train,20,2,23,14.0,0
2384889,43575,train,5,0,19,7.0,0
1247695,43576,train,29,6,10,30.0,0
2894790,43577,train,30,0,20,8.0,0
2801493,43579,train,22,6,22,7.0,0
1645678,43580,train,17,1,20,8.0,0
146428,43581,train,6,3,17,30.0,0
3046273,43584,train,23,0,12,30.0,0
1478065,43587,train,8,4,11,30.0,0
668926,43588,train,7,5,23,30.0,0
3291048,43589,train,17,4,15,17.0,0
367568,43590,train,23,6,18,30.0,0
427965,43594,train,4,5,19,30.0,0
2322923,43596,train,4,5,11,30.0,0
1241719,43597,train,8,0,7,2.0,0
1815948,43599,train,17,2,13,9.0,0
216258,43600,train,25,5,18,5.0,0
601990,43601,train,10,5,22,6.0,0
1239822,43604,train,7,5,10,30.0,0
1235923,43605,train,41,4,6,11.0,0
1029288,43606,train,29,5,18,5.0,0
461963,43610,train,4,0,18,30.0,0
2990100,43611,train,15,5,20,3.0,0
2787538,43615,train,17,3,11,17.0,0
229598,43616,train,4,2,13,29.0,0
433758,43618,train,4,4,9,11.0,0
1841788,43620,train,14,1,13,14.0,0
1228637,43621,train,20,2,15,1.0,0
569261,43623,train,8,1,9,7.0,0
2887433,43624,train,26,4,12,6.0,0
2532658,43627,train,23,1,23,16.0,0
1737591,43628,train,39,0,18,2.0,0
305668,43630,train,10,2,16,30.0,0
1984046,43631,train,7,1,17,30.0,0
3286192,43632,train,19,4,7,30.0,0
2317846,43635,train,8,0,18,10.0,0
1152409,43637,train,19,6,15,17.0,0
3343813,43638,train,10,2,15,22.0,0
1243046,43640,train,4,1,15,30.0,0
2202921,43641,train,22,0,16,8.0,0
1014112,43642,train,5,2,10,30.0,0
2564526,43643,train,9,4,13,7.0,0
2533087,43644,train,13,2,12,30.0,0
539695,43647,train,15,2,15,22.0,0
3320875,43648,train,4,1,17,30.0,0
202193,43649,train,6,3,15,11.0,0
3299825,43650,train,11,2,14,7.0,0
1940934,43652,train,5,0,16,19.0,0
1244733,43653,train,45,5,8,5.0,0
12723,43656,train,46,0,17,7.0,0
1177153,43659,train,40,6,8,3.0,0
1817651,43660,train,38,6,7,30.0,0
777724,43661,train,5,0,16,29.0,0
3331876,43662,train,6,2,11,16.0,0
2706131,43663,train,5,6,19,30.0,0
647235,43664,train,40,0,10,8.0,0
2202998,43665,train,7,0,15,30.0,0
534521,43666,train,54,0,11,14.0,0
46285,43667,train,21,6,17,2.0,0
2324353,43668,train,4,5,15,15.0,0
571665,43670,train,5,0,15,14.0,0
2987172,43671,train,36,1,12,17.0,0
78215,43672,train,18,4,21,9.0,0
3150118,43673,train,6,4,12,30.0,0
3219720,43674,train,38,0,10,1.0,0
1122644,43676,train,4,5,13,7.0,0
2614062,43678,train,17,0,10,18.0,0
2719275,43680,train,4,1,8,16.0,0
1615200,43683,train,59,1,11,7.0,0
1973181,43684,train,9,2,21,30.0,0
2664657,43686,train,23,5,11,5.0,0
3261874,43688,train,5,6,16,30.0,0
2281496,43689,train,24,0,13,7.0,0
2345967,43690,train,9,1,6,7.0,0
886338,43694,train,41,4,10,3.0,0
3036674,43697,train,15,0,17,29.0,0
2184078,43698,train,15,1,22,9.0,0
2839325,43700,train,6,4,18,30.0,0
1578633,43701,train,4,0,13,30.0,0
2519150,43704,train,13,5,15,8.0,0
2202355,43707,train,11,4,12,12.0,0
1063681,43708,train,30,0,10,30.0,0
3372029,43710,train,5,0,16,18.0,0
3391097,43712,train,10,0,16,9.0,0
141130,43713,train,5,2,19,30.0,0
796119,43714,train,29,0,14,9.0,0
2168960,43715,train,8,1,13,30.0,0
2102111,43716,train,43,6,14,6.0,0
2127571,43718,train,85,0,9,4.0,0
2525374,43719,train,6,6,14,27.0,0
1481005,43720,train,13,3,9,5.0,0
1216257,43721,train,30,6,12,6.0,0
1290784,43722,train,4,0,11,30.0,0
3168616,43723,train,14,4,6,17.0,0
2601602,43725,train,8,5,12,30.0,0
477399,43726,train,27,2,11,25.0,0
221982,43728,train,21,0,16,30.0,0
1140188,43729,train,5,0,8,7.0,0
1998141,43730,train,34,3,11,8.0,0
2376386,43731,train,7,4,8,10.0,0
1288903,43734,train,19,5,12,30.0,0
1171611,43737,train,7,2,10,30.0,0
1881307,43739,train,4,6,21,7.0,0
904546,43741,train,10,2,21,14.0,0
2335866,43743,train,10,4,11,27.0,0
1262988,43744,train,6,6,13,30.0,0
5466,43745,train,4,6,18,18.0,0
2643232,43747,train,30,4,18,6.0,0
638383,43748,train,4,6,13,30.0,0
3378865,43749,train,25,4,19,30.0,0
1369705,43751,train,6,4,20,16.0,0
3320963,43752,train,4,4,12,30.0,0
711477,43753,train,4,5,12,18.0,0
522624,43754,train,25,0,10,28.0,0
1234846,43755,train,30,0,16,10.0,0
491960,43756,train,41,3,19,13.0,0
2629902,43757,train,6,6,10,13.0,0
3281995,43758,train,92,0,11,4.0,0
3275520,43759,train,4,4,16,30.0,0
2526953,43761,train,21,0,6,13.0,0
2063095,43763,train,4,1,18,20.0,0
120341,43764,train,6,5,17,15.0,0
3031849,43765,train,21,3,11,16.0,0
1032549,43767,train,23,5,10,23.0,0
2203101,43768,train,28,0,6,7.0,0
1194308,43771,train,12,0,10,30.0,0
2161712,43772,train,19,4,15,29.0,0
998989,43774,train,5,5,23,7.0,0
2242976,43776,train,5,2,19,30.0,0
2482645,43777,train,13,5,8,10.0,0
1295043,43778,train,16,6,10,27.0,0
2672935,43780,train,7,4,11,7.0,0
2585010,43783,train,53,0,11,5.0,0
604545,43784,train,9,6,14,6.0,0
3046081,43786,train,53,0,15,2.0,0
611315,43787,train,8,2,16,17.0,0
2517669,43789,train,4,6,10,30.0,0
2587943,43791,train,8,5,8,30.0,0
2383974,43792,train,13,5,14,11.0,0
1110133,43796,train,4,3,14,30.0,0
464056,43798,train,26,5,16,4.0,0
2120775,43800,train,4,6,16,26.0,0
2070751,43801,train,6,1,9,4.0,0
1992205,43803,train,10,3,14,14.0,0
1514841,43804,train,19,5,21,15.0,0
1454166,43805,train,9,2,16,30.0,0
1961089,43806,train,26,6,12,7.0,0
2171734,43807,train,10,2,12,24.0,0
104669,43808,train,13,3,11,18.0,0
1867450,43809,train,4,2,8,27.0,0
488518,43810,train,47,1,19,1.0,0
2068024,43813,train,16,5,11,12.0,0
1178302,43814,train,10,4,9,1.0,0
1500083,43815,train,9,4,10,2.0,0
91166,43817,train,45,1,15,7.0,0
219616,43818,train,8,3,16,30.0,0
2395314,43822,train,7,4,16,0.0,0
96220,43823,train,5,1,15,30.0,0
2041220,43824,train,5,6,0,30.0,0
2303071,43825,train,62,6,18,15.0,0
238219,43826,train,4,5,9,30.0,0
261858,43827,train,48,4,12,2.0,0
430744,43829,train,9,3,8,1.0,0
2777917,43830,train,13,2,12,29.0,0
647768,43832,train,4,0,14,28.0,0
1140105,43833,train,22,4,0,10.0,0
1188391,43834,train,5,6,16,5.0,0
935382,43836,train,29,2,15,7.0,0
2335478,43837,train,15,1,15,30.0,0
2009489,43839,train,10,0,16,7.0,0
3416480,43841,train,10,0,13,26.0,0
548048,43842,train,9,3,18,10.0,0
1957443,43843,train,4,3,16,30.0,0
949292,43845,train,5,4,15,30.0,0
1344241,43846,train,12,0,9,18.0,0
219613,43848,train,8,3,23,10.0,0
193331,43849,train,13,0,19,21.0,0
3236120,43852,train,22,0,10,8.0,0
20667,43853,train,5,5,15,30.0,0
1611535,43854,train,23,3,10,9.0,0
1812353,43855,train,10,1,18,23.0,0
1318116,43856,train,13,0,15,30.0,0
1745345,43857,train,5,4,8,11.0,0
2980273,43859,train,22,1,9,25.0,0
317825,43860,train,14,5,19,6.0,0
1718082,43861,train,5,0,9,30.0,0
1804702,43863,train,19,0,16,30.0,0
814373,43864,train,13,1,12,30.0,0
688206,43865,train,6,4,14,5.0,0
2876779,43866,train,8,0,10,10.0,0
2036708,43867,train,24,5,20,30.0,0
2806809,43868,train,48,5,19,4.0,0
1362608,43871,train,31,3,17,30.0,0
2499256,43872,train,12,1,11,30.0,0
1688708,43874,train,4,6,18,30.0,0
1917677,43875,train,4,5,10,30.0,0
479963,43876,train,41,6,14,8.0,0
1219954,43877,train,4,6,16,30.0,0
1650594,43878,train,7,2,15,9.0,0
2394767,43879,train,16,5,9,28.0,0
1894037,43880,train,11,5,15,30.0,0
593678,43886,train,5,3,16,15.0,0
23084,43887,train,4,3,0,30.0,0
1548491,43888,train,5,2,16,6.0,0
3369810,43889,train,9,1,13,30.0,0
500690,43890,train,4,5,12,22.0,0
810729,43892,train,23,4,15,24.0,0
975932,43893,train,5,0,19,30.0,0
1690872,43898,train,6,5,17,2.0,0
1964627,43899,train,7,2,22,22.0,0
984366,43900,train,12,5,21,12.0,0
1565666,43901,train,4,3,13,30.0,0
261941,43902,train,7,3,17,21.0,0
2184718,43903,train,16,3,5,30.0,0
305832,43906,train,28,0,16,3.0,0
1588155,43909,train,6,4,13,30.0,0
3130110,43910,train,7,1,20,16.0,0
2921965,43911,train,4,2,12,8.0,0
2578125,43912,train,72,2,12,5.0,0
1709280,43913,train,18,2,13,1.0,0
329834,43914,train,10,3,11,30.0,0
474204,43915,train,9,0,12,30.0,0
2587401,43921,train,8,6,5,12.0,0
2668645,43922,train,7,1,18,30.0,0
266140,43924,train,52,4,8,6.0,0
147417,43927,train,16,1,13,7.0,0
3005410,43929,train,15,5,1,8.0,0
1601476,43930,train,13,4,15,23.0,0
55333,43931,train,9,1,7,30.0,0
2598712,43932,train,20,0,15,7.0,0
1767420,43933,train,5,5,8,20.0,0
636189,43934,train,8,0,18,11.0,0
2632390,43935,train,17,1,10,13.0,0
1285837,43936,train,25,0,15,14.0,0
1186662,43937,train,4,0,16,19.0,0
113630,43939,train,4,6,20,30.0,0
3069569,43940,train,7,5,11,30.0,0
712308,43941,train,12,5,14,12.0,0
367156,43942,train,35,0,18,26.0,0
480627,43943,train,7,0,15,30.0,0
